Variable,Country,Correlation
freehms,GR,-0.18199794581616865
hmsfmlsh,GR,0.15174846442423198
hmsacld,GR,0.0669837077447194
euftf,GR,0.20281630161297934
lrnobed,GR,-0.21108810129100045
imsmetn,GR,0.011359722241543569
imdfetn,GR,0.10500083876586044
impcntr,GR,0.11035410025642542
imbgeco,GR,0.07776549178882305
imueclt,GR,0.07903486786033725
imwbcnt,GR,0.15497142362032115
happy,GR,0.58786153126897
inprdsc,GR,0.13047911793052025
sclact,GR,0.2533202102973474
crmvct,GR,0.09768395303556994
aesfdrk,GR,-0.1597583652647833
hlthhmp,GR,0.18644994606120321
atchctr,GR,0.17032185565928712
rlgblg,GR,-0.14013236722792274
rlgatnd,GR,-0.024461191990421436
pray,GR,-0.0364163565619165
dscrgrp,GR,0.09642433502214114
dscrrce,GR,-0.05462753714607014
dscrage,GR,-0.04659067868924769
dscrgnd,GR,-0.02417561074370676
dscrntn,GR,-0.0735370928088505
dscretn,GR,-0.00970495475546455
dscrdk,GR,0.0014692423843726916
dscrref,GR,
dscrnap,GR,0.09558784125983617
dscrsex,GR,-0.011892603519728446
ctzcntr,GR,-0.07618978279777257
brncntr,GR,-0.054759956802051826
livecnta,GR,-0.25657156400475056
feethngr,GR,-0.06581833071155611
ccnthum,GR,0.021385488142196478
ccrdprs,GR,0.039835859510311766
wrclmch,GR,0.04125944504953245
vteurmmb,GR,-0.13996228589271853
vteubcmb,GR,
ctrlife,GR,0.35309184164712637
etfruit,GR,0.1075384999102333
eatveg,GR,0.06104438109731115
dosprt,GR,0.15420430594975262
cgtsmok,GR,0.029326482091768653
alcfreq,GR,-0.03351686499605219
alcbnge,GR,0.03649271070533045
height,GR,0.05437395070210214
weighta,GR,-0.0821376963856311
icgndra,GR,-0.027159166021390277
medtrnp,GR,-0.06400020871719403
medtrnt,GR,-0.016846391621259966
medtroc,GR,-0.0020662272774534304
medtrnl,GR,-0.08816087224181629
medtrwl,GR,-0.0623340362551139
medtrna,GR,
hlpfmly,GR,0.04894133571209491
hlpfmhr,GR,0.061646879005020375
trhltacu,GR,0.005326806683985923
trhltacp,GR,0.004960788115441133
trhltcm,GR,
trhltch,GR,-0.0315321767378162
trhltos,GR,0.026024444663471744
trhltho,GR,-0.028976980329202
trhltht,GR,-0.06090746903971388
trhlthy,GR,0.0156058757639589
trhltmt,GR,0.04919776269864048
trhltpt,GR,-0.005310419299979072
trhltre,GR,-0.028366513061959548
trhltsh,GR,
fltdpr,GR,-0.3144598842683638
flteeff,GR,-0.1483724919401989
slprl,GR,-0.1840794381443203
wrhpp,GR,0.3629888393016754
fltlnl,GR,-0.2717676822048653
enjlf,GR,0.35816703691678076
fltsd,GR,-0.30202617775601065
cldgng,GR,-0.22559023584823543
hltprhc,GR,-0.08275675089599162
hltprhb,GR,-0.13842146450064102
hltprbp,GR,-0.06789427807946333
hltpral,GR,-0.016692096366179826
hltprbn,GR,-0.0628890778276696
hltprpa,GR,-0.048753399421713785
hltprpf,GR,-0.11203536750694722
hltprsd,GR,-0.06120946698917791
hltprsc,GR,-0.02790977667287316
hltprsh,GR,-0.013536640386191416
hltprdi,GR,-0.07624346103328629
hltprnt,GR,0.13073530291255775
hltphhc,GR,-0.05872345109014338
hltphhb,GR,0.026576533663122095
hltphbp,GR,-0.05100075738492749
hltphal,GR,0.009388419712092866
hltphbn,GR,-0.028387142647336827
hltphpa,GR,-0.040711267952226904
hltphpf,GR,-0.12342297747351666
hltphsd,GR,0.0031820477074795267
hltphsc,GR,-0.014748434280714791
hltphsh,GR,-0.0013744023371828054
hltphdi,GR,0.016105286703488774
hltphnt,GR,-0.07182902758383244
hltphnap,GR,0.12090192721787815
hltphref,GR,
hltphdk,GR,
hltphna,GR,0.00853755907416577
hltprca,GR,0.07987181815213402
cancfre,GR,-0.17472909613746218
cnfpplh,GR,0.1902845077032609
fnsdfml,GR,0.21917543491207314
jbexpvi,GR,-0.03250412018754036
jbexpti,GR,-0.0713481221408655
jbexpml,GR,-0.025584246257999724
jbexpmc,GR,-0.11336076560225086
jbexevl,GR,-0.09445577980805529
jbexevh,GR,-0.05596635731804447
jbexevc,GR,-0.03232071151736048
jbexera,GR,0.02252827248307701
jbexecp,GR,0.0017492801410435958
jbexebs,GR,-0.013955294629061603
likrisk,GR,0.16130851193595303
liklead,GR,0.18152848436963878
sothnds,GR,0.10863643546020776
actcomp,GR,0.09778037901361601
mascfel,GR,0.04794044747727784
femifel,GR,0.014258088991900631
impbemw,GR,0.2072211468764154
trmedmw,GR,0.051399298010837965
trwrkmw,GR,0.020616067221713667
trplcmw,GR,0.040584637337349
trmdcnt,GR,0.02424284431416217
trwkcnt,GR,0.03248043901003077
trplcnt,GR,0.08899904340485107
eqwrkbg,GR,0.060780880199976996
eqpolbg,GR,0.026997506115832678
eqmgmbg,GR,0.05991484399525062
eqpaybg,GR,0.09161185530425066
eqparep,GR,0.03451766209625261
eqparlv,GR,-0.06900152914531402
freinsw,GR,0.026617148740161807
fineqpy,GR,0.03941280584327333
wlespdm,GR,-0.008499959217297202
hhmmb,GR,0.10669797931795907
gndr,GR,-0.026389508357124253
yrbrn,GR,0.13873760689874234
rshpsts,GR,-0.007042586339323305
dvrcdeva,GR,0.07882710591272793
chldhhe,GR,0.1392927610823814
domicil,GR,0.06482805758873543
paccmoro,GR,0.0027691950829582274
paccdwlr,GR,-0.01968627099187223
pacclift,GR,0.0563269590244527
paccnbsh,GR,0.0007145687150531887
paccocrw,GR,0.013476353358222752
paccxhoc,GR,-0.020666638253028977
paccnois,GR,-0.006565684826454507
paccinro,GR,-0.026749118768021295
eisced,GR,0.1652470728023197
pdwrk,GR,0.09733831870816037
edctn,GR,0.010401948360068473
uempli,GR,0.003734448450561917
dsbld,GR,-0.03786350408952859
rtrd,GR,-0.07724427196141974
hswrk,GR,-0.06043962969742498
mainact,GR,-0.45638463375451815
pdjobev,GR,0.008162039107491484
pdjobyr,GR,0.074804434492136
emplrel,GR,0.05214276976463251
wrkctra,GR,-0.03766154236137842
jbspv,GR,-0.05228885960624117
wkdcorga,GR,0.14111086075271084
iorgact,GR,0.1277140922258353
wkhct,GR,-0.021189476718848826
tporgwk,GR,-0.0469738686262086
eiscedf,GR,0.06482850545370925
emprelp,GR,0.039389156840102475
wkhtotp,GR,-0.01245879463888137
emprf14,GR,0.02666452235919585
occf14b,GR,-0.0326467575074009
eiscedm,GR,0.06975380993680393
emprm14,GR,-0.02539297721645784
occm14b,GR,-0.07727933396634527
atncrse,GR,-0.10342084325461738
ipcrtiva,GR,-0.09811375334881736
impricha,GR,-0.04966981429588303
ipeqopta,GR,-0.02334173899112185
ipshabta,GR,-0.12712926495553428
impsafea,GR,-0.05996466659065853
impdiffa,GR,-0.17825980620777904
ipfrulea,GR,-0.030040772047366465
ipudrsta,GR,-0.07663936443482898
ipmodsta,GR,0.02782730506854225
ipgdtima,GR,-0.10346841001046049
impfreea,GR,-0.09306891554056611
iphlppla,GR,-0.06435812388053662
ipsucesa,GR,-0.15109753963832623
ipstrgva,GR,-0.031700704389698055
ipadvnta,GR,-0.02179681081852732
ipbhprpa,GR,-0.09750310648981196
iprspota,GR,-0.048534414699275864
iplylfra,GR,-0.10820926017564705
impenva,GR,-0.05057931892789342
imptrada,GR,-0.06423451181162995
impfuna,GR,-0.15230716599505487
respc19a,GR,-0.07208290350399708
symtc19,GR,0.013968895035169479
symtnc19,GR,0.1771841043650911
hinctnta,HR,0.31603764394952716
ppltrst,HR,0.1371322350863281
sclmeet,HR,0.24454470030701053
health,HR,-0.39540258888553714
eduyrs,HR,0.14449360596097868
uempla,HR,-0.013837478449370734
marsts,HR,0.06542640646812371
agea,HR,-0.24189658729046068
trstplc,HR,0.19411870291040254
trstprl,HR,0.11530116632862142
rlgdgr,HR,0.011050375634810834
wkhtot,HR,-0.0031664971596918664
nwspol,HR,-0.0867384332072066
netusoft,HR,0.23479634721340717
netustm,HR,0.11112157806531145
pplfair,HR,0.15893029960288158
pplhlp,HR,0.10703090043624862
polintr,HR,0.04545015815096303
psppsgva,HR,0.03610568754836812
actrolga,HR,0.13388915245778235
psppipla,HR,0.05946637937562424
cptppola,HR,0.07571060132594745
trstlgl,HR,0.14969937755030846
trstplt,HR,0.086007282120056
trstprt,HR,0.09482669835350607
trstep,HR,0.13831386081163827
trstun,HR,0.1500023247139047
vote,HR,-0.07124768630758904
contplt,HR,-0.026610673425207648
donprty,HR,-0.05239547415601182
sgnptit,HR,-0.04019020376983356
pbldmna,HR,-0.012653788335862375
bctprd,HR,0.00017554054159221006
pstplonl,HR,-0.013237880022547392
volunfp,HR,-0.12155604358346178
lrscale,HR,0.08587182551458981
stfeco,HR,0.25783783044972874
stfgov,HR,0.16021121224968707
stfdem,HR,0.20625840807468568
stfedu,HR,0.16533884842339489
stfhlth,HR,0.2066151050265919
gincdif,HR,0.06292255638648848
freehms,HR,-0.1042595207957339
hmsfmlsh,HR,0.12075907944834252
hmsacld,HR,-0.08652229272750031
euftf,HR,0.11191875619062044
lrnobed,HR,0.024647767823953642
imsmetn,HR,-0.11347524172188116
imdfetn,HR,-0.10681481042653432
impcntr,HR,-0.1021825212905109
imbgeco,HR,0.10957526652004315
imueclt,HR,0.08148141307800812
imwbcnt,HR,0.10477965678918648
happy,HR,0.7106113084633446
inprdsc,HR,0.19969719719277193
sclact,HR,0.25135787597394355
crmvct,HR,0.03319946912072638
aesfdrk,HR,-0.1790674801226179
hlthhmp,HR,0.31320581842589734
atchctr,HR,0.1655887652695594
rlgblg,HR,0.01336768726235617
rlgatnd,HR,-0.08577220898434765
pray,HR,0.05121706844482855
dscrgrp,HR,0.08685371458293502
dscrrce,HR,0.03049124475980251
dscrage,HR,-0.09201368369945245
dscrgnd,HR,-0.03879087395263041
dscrntn,HR,-0.004976102010597007
dscretn,HR,0.003843670800575893
dscrdk,HR,-0.01192118438057228
dscrref,HR,-0.08637611902632827
dscrnap,HR,0.08488961264583697
dscrsex,HR,0.037517462310456766
ctzcntr,HR,0.03214749134626284
brncntr,HR,0.005187709098130806
livecnta,HR,0.10114577424375089
feethngr,HR,-0.01444735561312123
ccnthum,HR,-0.06851070883180171
ccrdprs,HR,0.17836023810320772
wrclmch,HR,-0.03814314447656884
vteurmmb,HR,-0.04107784909149803
vteubcmb,HR,
ctrlife,HR,0.4402499788009819
etfruit,HR,-0.0629118369762652
eatveg,HR,-0.07303587420571403
dosprt,HR,0.16174777281906555
cgtsmok,HR,0.034934710505885404
alcfreq,HR,-0.049842037968290384
alcbnge,HR,-0.05017660764032973
height,HR,0.04491118896274958
weighta,HR,0.0024537635971068963
icgndra,HR,-0.00017678368647822557
medtrnp,HR,-0.05334818984657389
medtrnt,HR,-0.06855400765439452
medtroc,HR,-0.026923746665601322
medtrnl,HR,-0.027422329448043372
medtrwl,HR,-0.06186806704965585
medtrna,HR,
hlpfmly,HR,-0.037540788110994455
hlpfmhr,HR,0.03896822262824577
trhltacu,HR,-0.015389563893954553
trhltacp,HR,0.021553645517122837
trhltcm,HR,0.001135698769636311
trhltch,HR,0.005266114723193965
trhltos,HR,-0.005442305403095976
trhltho,HR,0.0019721676127981294
trhltht,HR,-0.05822277835222244
trhlthy,HR,-0.0034386985524973673
trhltmt,HR,0.04694691552119295
trhltpt,HR,-0.05571057197031251
trhltre,HR,0.002639183885887181
trhltsh,HR,0.012864151908525042
fltdpr,HR,-0.36529498704836183
flteeff,HR,-0.27852205915807793
slprl,HR,-0.279825085189559
wrhpp,HR,0.4180081756031877
fltlnl,HR,-0.37102499885558815
enjlf,HR,0.448229695113209
fltsd,HR,-0.3595096445835352
cldgng,HR,-0.28388036502922503
hltprhc,HR,-0.1234871146678373
hltprhb,HR,-0.14987145485823405
hltprbp,HR,-0.0805433787117952
hltpral,HR,-0.022493456444984954
hltprbn,HR,-0.09655822997605537
hltprpa,HR,-0.17477029295179694
hltprpf,HR,-0.14433128498065073
hltprsd,HR,-0.0876417099345513
hltprsc,HR,-0.05537670334691951
hltprsh,HR,-0.13849870040024181
hltprdi,HR,-0.07935056005243563
hltprnt,HR,0.20329035668143308
hltphhc,HR,-0.10288729625995485
hltphhb,HR,-0.08663461489630046
hltphbp,HR,-0.08235223686944593
hltphal,HR,-0.02692374666560123
hltphbn,HR,-0.13708811909685603
hltphpa,HR,-0.19233920529062526
hltphpf,HR,-0.19858909557598792
hltphsd,HR,-0.08971764515163942
hltphsc,HR,-0.03433984982239869
hltphsh,HR,-0.12097990953017303
hltphdi,HR,-0.07700484154576173
hltphnt,HR,0.01701945407943031
hltphnap,HR,0.20190500302091233
hltphref,HR,0.03354584157750632
hltphdk,HR,-0.031925465005353225
hltphna,HR,
hltprca,HR,0.1400836233193107
cancfre,HR,0.127330785919806
cnfpplh,HR,0.20328709922608548
fnsdfml,HR,0.2694636617043915
jbexpvi,HR,-0.029241852180055067
jbexpti,HR,-0.07938187824279767
jbexpml,HR,0.026821954188466685
jbexpmc,HR,-0.04704313777627408
jbexevl,HR,-0.033574832573349464
jbexevh,HR,-0.05443058920323059
jbexevc,HR,-0.021843499588835778
jbexera,HR,0.035564567676809516
jbexecp,HR,-0.015158415345993598
jbexebs,HR,-0.04178660065257325
likrisk,HR,0.13200910153839618
liklead,HR,0.04033724778557203
sothnds,HR,0.10170361856367008
actcomp,HR,0.14201402155823029
mascfel,HR,0.060573189226914216
femifel,HR,0.0357960599067502
impbemw,HR,0.09271533349122636
trmedmw,HR,0.1232952909782273
trwrkmw,HR,0.08599166748268872
trplcmw,HR,0.05697688493394507
trmdcnt,HR,0.06251225110652026
trwkcnt,HR,0.05121268900070028
trplcnt,HR,0.056712749462325796
eqwrkbg,HR,0.16960244726176937
eqpolbg,HR,0.12803759433114417
eqmgmbg,HR,0.13441394117243044
eqpaybg,HR,0.12040694683123217
eqparep,HR,-0.059744197086622576
eqparlv,HR,-0.05316101914786553
freinsw,HR,-0.010437453843577912
fineqpy,HR,-0.04387147576348348
wlespdm,HR,-0.1340263432179136
hhmmb,HR,0.22618165107047727
gndr,HR,-0.00017678368647822557
yrbrn,HR,0.24195323874273642
rshpsts,HR,-0.03325441599945139
dvrcdeva,HR,0.034463735625644136
chldhhe,HR,0.13878464472717472
domicil,HR,-0.0578085959090695
paccmoro,HR,-0.11366429675224614
paccdwlr,HR,-0.08793306480824696
pacclift,HR,-0.09548046238656835
paccnbsh,HR,-0.09548046238656813
paccocrw,HR,-0.021820477334217058
paccxhoc,HR,-0.034966459450382695
paccnois,HR,-0.06517437038632559
paccinro,HR,-0.06252841458393223
eisced,HR,0.14612658148255883
pdwrk,HR,0.14187381320146789
edctn,HR,0.14502683154448343
uempli,HR,0.004234717824214313
dsbld,HR,-0.1137678413820147
rtrd,HR,-0.1776341266669505
hswrk,HR,-0.004833738468710372
mainact,HR,-0.12552993221634554
pdjobev,HR,0.12181106795606203
pdjobyr,HR,0.08452455210021925
emplrel,HR,0.06176792570215834
wrkctra,HR,-0.013499525243211689
jbspv,HR,-0.08788867107195901
wkdcorga,HR,0.11893602363880856
iorgact,HR,0.11469703848255963
wkhct,HR,-0.019960907621417955
tporgwk,HR,0.06498440659379055
eiscedf,HR,0.13970007803855314
emprelp,HR,0.005777830275943568
wkhtotp,HR,-0.058536064284608745
emprf14,HR,-0.08753245392547734
occf14b,HR,-0.08625677691845163
eiscedm,HR,0.16065832312849213
emprm14,HR,-0.11829570805644858
occm14b,HR,-0.10582563771239667
atncrse,HR,-0.14860149443618206
ipcrtiva,HR,-0.2644730402149776
impricha,HR,-0.10892785446938315
ipeqopta,HR,-0.08289949712910652
ipshabta,HR,-0.16165132987626654
impsafea,HR,-0.09987668749367748
impdiffa,HR,-0.17749340831924096
ipfrulea,HR,0.016999826467393453
ipudrsta,HR,-0.08989823990116019
ipmodsta,HR,0.04213477191894939
ipgdtima,HR,-0.19425587660928606
impfreea,HR,-0.17745551858298989
iphlppla,HR,-0.155764667530823
ipsucesa,HR,-0.16098710968996321
ipstrgva,HR,-0.04310412545413172
ipadvnta,HR,-0.12359210763778303
ipbhprpa,HR,-0.004775368681726357
iprspota,HR,-0.028836408913842648
iplylfra,HR,-0.1508459438339049
impenva,HR,-0.02968329518720716
imptrada,HR,-0.0008648645899554117
impfuna,HR,-0.1747391924234067
respc19a,HR,-0.06971621388889604
symtc19,HR,0.02536944365982484
symtnc19,HR,0.13518912509208764
hinctnta,HU,0.1649755065696815
ppltrst,HU,0.11007855830108819
sclmeet,HU,0.12187642054487056
health,HU,-0.27649962964444375
eduyrs,HU,0.11024970261633547
uempla,HU,-0.031181305002633226
marsts,HU,0.06761817674943282
agea,HU,-0.13463198696628484
trstplc,HU,0.3478387387425257
trstprl,HU,0.21022767077529553
rlgdgr,HU,0.032794530337446504
wkhtot,HU,-0.041665486613782166
nwspol,HU,-0.04126868291441953
netusoft,HU,0.1992819523736291
netustm,HU,0.08244464822317592
pplfair,HU,0.17256360035848806
pplhlp,HU,0.18980921972054676
polintr,HU,-0.16077003883528954
psppsgva,HU,0.1394539846758844
actrolga,HU,0.10057381153078643
psppipla,HU,0.12523211116706248
cptppola,HU,0.14599666920503596
trstlgl,HU,0.30516481521869315
trstplt,HU,0.23239574151952452
trstprt,HU,0.23342975470601393
trstep,HU,0.12338549752261721
trstun,HU,0.13756198951307033
vote,HU,-0.15992499400620858
contplt,HU,-0.07597048114319321
donprty,HU,-0.04120543874864667
sgnptit,HU,-0.02656300406932758
pbldmna,HU,-1.685890572224264e-05
bctprd,HU,0.03504105387826689
pstplonl,HU,-0.007218584062822258
volunfp,HU,-0.011191411537513043
lrscale,HU,0.251755360779863
stfeco,HU,0.29856343702272586
stfgov,HU,0.27893143983825736
stfdem,HU,0.2671337091573748
stfedu,HU,0.1984698209237605
stfhlth,HU,0.19013084918875542
gincdif,HU,0.022113317151106242
freehms,HU,-0.01942985081549782
hmsfmlsh,HU,0.08386960078939984
hmsacld,HU,0.014814621479578311
euftf,HU,-0.021144620952075296
lrnobed,HU,-0.07880822256593041
imsmetn,HU,0.05104624657466825
imdfetn,HU,0.06821725030979955
impcntr,HU,0.09978358704120653
imbgeco,HU,2.7352675855011755e-05
imueclt,HU,-0.002954383240769627
imwbcnt,HU,0.02581056818116893
happy,HU,0.5616424827169506
inprdsc,HU,0.18226609757883822
sclact,HU,0.09052955230680841
crmvct,HU,0.05028004394543292
aesfdrk,HU,-0.14948951699033683
hlthhmp,HU,0.22098082050429535
atchctr,HU,0.21864767873369778
rlgblg,HU,-0.05133005529022986
rlgatnd,HU,-0.029785820362225587
pray,HU,0.016697762091335146
dscrgrp,HU,0.060275843278098915
dscrrce,HU,-0.051873862704562755
dscrage,HU,0.01571881919762818
dscrgnd,HU,-0.0010795425184439704
dscrntn,HU,-0.045340318913293785
dscretn,HU,-0.05218700862849449
dscrdk,HU,
dscrref,HU,
dscrnap,HU,0.05980538687965616
dscrsex,HU,
ctzcntr,HU,0.010496368670076008
brncntr,HU,0.05832057922078128
livecnta,HU,0.1193224199712044
feethngr,HU,-0.01399042590768679
ccnthum,HU,-0.05994988245241014
ccrdprs,HU,-0.0014586654180779445
wrclmch,HU,-0.05799986494037638
vteurmmb,HU,0.08666522094517669
vteubcmb,HU,
ctrlife,HU,0.3955984838549867
etfruit,HU,-0.12804783201330133
eatveg,HU,-0.10999985437151422
dosprt,HU,0.039171243544555076
cgtsmok,HU,0.06867058787684747
alcfreq,HU,0.01847576617697282
alcbnge,HU,0.13282197517219765
height,HU,0.0914763351329148
weighta,HU,0.012435814180464
icgndra,HU,0.016317354532400657
medtrnp,HU,-0.03966859579130741
medtrnt,HU,-0.01879286756071894
medtroc,HU,-0.010019212297653408
medtrnl,HU,-0.05727651186903928
medtrwl,HU,-0.12506886321620272
medtrna,HU,
hlpfmly,HU,0.050677335196066056
hlpfmhr,HU,-0.07400163938453809
trhltacu,HU,-0.002418541597495862
trhltacp,HU,-0.005919049688794847
trhltcm,HU,0.0015374499550486356
trhltch,HU,0.004188013970303326
trhltos,HU,0.019742439729410838
trhltho,HU,0.01148917418821952
trhltht,HU,0.0036994518332027077
trhlthy,HU,0.018697024143609093
trhltmt,HU,0.029721133017544987
trhltpt,HU,-0.04614406783995047
trhltre,HU,0.018592497289090078
trhltsh,HU,0.02646050124379262
fltdpr,HU,-0.2384348443542956
flteeff,HU,-0.24704135274270642
slprl,HU,-0.18232093758840803
wrhpp,HU,0.3413604583369511
fltlnl,HU,-0.18498614473732647
enjlf,HU,0.3191477867675313
fltsd,HU,-0.23182724033615104
cldgng,HU,-0.2549915141570221
hltprhc,HU,-0.0994258517678475
hltprhb,HU,-0.0910806014429191
hltprbp,HU,-0.06564209267354483
hltpral,HU,-0.03203847000594373
hltprbn,HU,-0.11248184520456202
hltprpa,HU,-0.10352432759997515
hltprpf,HU,-0.12477462075695772
hltprsd,HU,-0.06833802826479483
hltprsc,HU,-0.017741180609699123
hltprsh,HU,-0.07199641330993574
hltprdi,HU,-0.07674989822890574
hltprnt,HU,0.12257594328095521
hltphhc,HU,-0.0892994173114235
hltphhb,HU,-0.05470362147418521
hltphbp,HU,-0.06608349066514907
hltphal,HU,-0.0226940142139592
hltphbn,HU,-0.09866851363065166
hltphpa,HU,-0.12115491939406771
hltphpf,HU,-0.15245921308603624
hltphsd,HU,-0.023314494802402268
hltphsc,HU,-0.03282569473935388
hltphsh,HU,-0.06898846004484169
hltphdi,HU,-0.04055182395897914
hltphnt,HU,0.060240961906071484
hltphnap,HU,0.11218145982449369
hltphref,HU,
hltphdk,HU,
hltphna,HU,-0.0180613812885152
hltprca,HU,0.0981936299541975
cancfre,HU,0.04914884420626258
cnfpplh,HU,0.17616390059165393
fnsdfml,HU,0.22902077419820083
jbexpvi,HU,-0.0648002267987702
jbexpti,HU,-0.13609695690057944
jbexpml,HU,-0.008333377844609748
jbexpmc,HU,-0.09220879217996872
jbexevl,HU,-0.07036047397373942
jbexevh,HU,-0.04773442547938041
jbexevc,HU,-0.04161174545957443
jbexera,HU,0.014922877484380696
jbexecp,HU,-0.028131279863039912
jbexebs,HU,-0.048294163823596796
likrisk,HU,0.20337396638482552
liklead,HU,0.23591455751310872
sothnds,HU,0.21219849276770933
actcomp,HU,0.23080054314851792
mascfel,HU,0.014826667849618669
femifel,HU,0.03945360397798472
impbemw,HU,0.21385054363975708
trmedmw,HU,0.08448590150449015
trwrkmw,HU,0.07376068633034065
trplcmw,HU,0.02106329780517163
trmdcnt,HU,0.07536498166220745
trwkcnt,HU,0.10965798465836474
trplcnt,HU,0.07096621240158375
eqwrkbg,HU,0.21785548914321967
eqpolbg,HU,0.20602064086827848
eqmgmbg,HU,0.22219881388929855
eqpaybg,HU,0.18162322094853997
eqparep,HU,-0.11653866955502765
eqparlv,HU,-0.0769991866793533
freinsw,HU,0.025922823432398365
fineqpy,HU,-0.030928763684766283
wlespdm,HU,-0.15690512875729232
hhmmb,HU,0.1115479505426609
gndr,HU,-0.0015947698038188032
yrbrn,HU,0.134631986966285
rshpsts,HU,-0.057695320698803336
dvrcdeva,HU,0.054398779587508876
chldhhe,HU,0.1345399829830803
domicil,HU,-0.03684013531075648
paccmoro,HU,-0.10464958279844776
paccdwlr,HU,-0.1281562539969308
pacclift,HU,-0.08648045253980617
paccnbsh,HU,-0.08493187152062308
paccocrw,HU,-0.05177827315274463
paccxhoc,HU,-0.09913908734953568
paccnois,HU,-0.09849117160565211
paccinro,HU,-0.07407352200123433
eisced,HU,0.13835828725397645
pdwrk,HU,0.07382296883051621
edctn,HU,0.10652699356126863
uempli,HU,-0.04124193252345834
dsbld,HU,-0.0799799727018034
rtrd,HU,-0.10111438275564774
hswrk,HU,0.01021624086524999
mainact,HU,-0.08683509410957706
pdjobev,HU,0.1253513505066098
pdjobyr,HU,0.03608351668203245
emplrel,HU,0.06104646877177495
wrkctra,HU,-0.04685036127038384
jbspv,HU,-0.07177332983915954
wkdcorga,HU,0.08742385305880723
