country,causality_from,causality_to,p_value
NO,dngothp,uemplip,0.48163663700201215
NO,uemplip,dngothp,0.0357396689791138
NO,dngothp,wkdcorga,0.39595684373543677
NO,wkdcorga,dngothp,0.06714474430094412
NO,dngothp,wkhct,0.41210527928996227
NO,wkhct,dngothp,0.05609488554860569
NO,dngothp,wkhtot,0.41210527928996227
NO,wkhtot,dngothp,0.05609488554860569
NO,dngothp,wkhtotp,0.41210527928996227
NO,wkhtotp,dngothp,0.05609488554860569
NO,dngothp,wrkac6m,0.751885454139263
NO,wrkac6m,dngothp,0.045795496024481935
NO,dngothp,wrkctra,0.2191414323895027
NO,wrkctra,dngothp,0.03794928282128585
NO,domicil,dsbld,0.017962041371352138
NO,dsbld,domicil,0.0038062357068748796
NO,domicil,dsbldp,0.04302373881133293
NO,dsbldp,domicil,0.00772201422343253
NO,domicil,dscrdsb,0.0003284943379864005
NO,dscrdsb,domicil,0.18461692688098524
NO,domicil,dscretn,0.014803134519051036
NO,dscretn,domicil,0.28718689844860734
NO,domicil,dscrgnd,0.021588304615148483
NO,dscrgnd,domicil,0.059025384502738545
NO,domicil,dscrgrp,0.036569291518201784
NO,dscrgrp,domicil,0.729584726943207
NO,domicil,dscrlng,0.029138292347955345
NO,dscrlng,domicil,0.15229759521614056
NO,domicil,dscrntn,0.08210861671270941
NO,dscrntn,domicil,0.4301407586406652
NO,domicil,dscroth,0.04020318254277213
NO,dscroth,domicil,0.21403996826549287
NO,domicil,dscrrce,0.00970276323041581
NO,dscrrce,domicil,0.0975306580800347
NO,domicil,dscrrlg,0.03130110273740021
NO,dscrrlg,domicil,0.37864522293544167
NO,domicil,dscrsex,0.32935553506746335
NO,dscrsex,domicil,0.1737712365386051
NO,domicil,dvrcdeva,0.018497645326279517
NO,dvrcdeva,domicil,0.06814322525571202
NO,domicil,edctn,0.003225823507953238
NO,edctn,domicil,0.7218633813347936
NO,domicil,edctnp,0.024992259730549696
NO,edctnp,domicil,0.06585508629850607
NO,domicil,edulvlb,0.043350529442288364
NO,edulvlb,domicil,0.004767753351381747
NO,domicil,edulvlfb,0.11208250819620638
NO,edulvlfb,domicil,0.02785259178244965
NO,domicil,edulvlmb,0.0318211778072156
NO,edulvlmb,domicil,0.04511170001955865
NO,domicil,edulvlpb,0.08989223445394062
NO,edulvlpb,domicil,0.0017006909017544996
NO,domicil,eiscedf,0.031828932641623744
NO,eiscedf,domicil,0.015405271855106721
NO,domicil,eisced,0.042037398423507344
NO,eisced,domicil,0.15349888649637203
NO,domicil,eiscedm,0.029154361690498724
NO,eiscedm,domicil,0.17624950391297228
NO,domicil,eiscedp,0.015547209344548223
NO,eiscedp,domicil,0.01821352271312349
NO,domicil,emplrel,0.10432479766516095
NO,emplrel,domicil,0.00904417643790705
NO,domicil,emprelp,0.0013378627550364411
NO,emprelp,domicil,0.08326098514970567
NO,domicil,emprf14,0.036194911903014514
NO,emprf14,domicil,0.019664761402214903
NO,domicil,emprm14,0.5282549958560031
NO,emprm14,domicil,0.0015384587965146526
NO,domicil,estsz,0.009103787579491332
NO,estsz,domicil,0.41115694566400834
NO,domicil,facntr,0.03694944151635114
NO,facntr,domicil,0.7291465236327649
NO,domicil,freehms,0.08578843470379967
NO,freehms,domicil,0.9748947435192991
NO,domicil,happy,0.021463764470646993
NO,happy,domicil,0.6189938699680863
NO,domicil,health,0.3267924184582957
NO,health,domicil,0.7715731076559676
NO,domicil,hincfel,0.029884907587971264
NO,hincfel,domicil,0.5256282613450789
NO,domicil,hincsrca,0.2158437848177593
NO,hincsrca,domicil,0.6934761869924007
NO,domicil,hinctnta,0.018829277769014326
NO,hinctnta,domicil,0.011824424859597032
NO,domicil,hlthhmp,0.06721256147680565
NO,hlthhmp,domicil,0.04543655163963327
NO,domicil,hswrk,0.012171413385443279
NO,hswrk,domicil,0.4596108538627781
NO,domicil,hswrkp,0.04136750788563077
NO,hswrkp,domicil,0.7134837897258277
NO,domicil,imbgeco,0.40997532829279854
NO,imbgeco,domicil,0.0640917904944555
NO,domicil,imdfetn,0.1243877435794763
NO,imdfetn,domicil,0.11051399616801834
NO,domicil,impcntr,0.18804701889268813
NO,impcntr,domicil,0.2625731342736855
NO,domicil,imsmetn,0.2147135141456236
NO,imsmetn,domicil,0.28006536323386133
NO,domicil,imueclt,0.03168548150144539
NO,imueclt,domicil,0.003740469516127907
NO,domicil,imwbcnt,0.33045173396090316
NO,imwbcnt,domicil,0.682081670236854
NO,domicil,iorgact,0.12963305982456408
NO,iorgact,domicil,0.1714087173345995
NO,domicil,jbspv,0.12010403048681512
NO,jbspv,domicil,0.009935880594880276
NO,domicil,lrscale,0.1687165940888352
NO,lrscale,domicil,0.16097682782353886
NO,domicil,lvgptnea,0.08179479915637781
NO,lvgptnea,domicil,0.17614878596508068
NO,domicil,mainact,0.014762257722296375
NO,mainact,domicil,0.2459625188382943
NO,domicil,maritalb,0.065462629945165
NO,maritalb,domicil,0.019341744856452223
NO,domicil,marsts,0.6952262110016725
NO,marsts,domicil,0.1755325721157191
NO,domicil,mbtru,0.030574060199274618
NO,mbtru,domicil,0.45714812766120855
NO,domicil,mnactic,0.16010879102538605
NO,mnactic,domicil,0.17852820115078585
NO,domicil,mnactp,0.008100512429235035
NO,mnactp,domicil,0.024415301217749402
NO,domicil,mocntr,0.07623501105083841
NO,mocntr,domicil,0.9705853325499258
NO,domicil,nacer2,0.10698212045384388
NO,nacer2,domicil,0.036558122379772504
NO,domicil,njbspv,0.3976809922219728
NO,njbspv,domicil,0.5423526621261816
NO,domicil,occf14b,0.30618642741030705
NO,occf14b,domicil,0.0548207324047412
NO,domicil,occm14b,0.4476914030934101
NO,occm14b,domicil,0.09265776231620292
NO,domicil,pdjobev,0.00879106670793782
NO,pdjobev,domicil,0.1908554385164734
NO,domicil,pdwrk,0.45138642140517116
NO,pdwrk,domicil,0.13324692163992038
NO,domicil,pdwrkp,0.02554084226115917
NO,pdwrkp,domicil,0.07961944999008194
NO,domicil,polintr,0.14295945267987548
NO,polintr,domicil,0.04120298351440509
NO,domicil,pplfair,0.004886136894286782
NO,pplfair,domicil,0.015973417338126787
NO,domicil,pplhlp,0.07325769726196507
NO,pplhlp,domicil,0.07808073892595277
NO,domicil,rlgblg,0.018621984791915815
NO,rlgblg,domicil,0.025325304346689358
NO,domicil,rlgdnm,0.01025609636425532
NO,rlgdnm,domicil,0.4674313621730676
NO,domicil,rlgdnno,0.05506512944009323
NO,rlgdnno,domicil,0.005350610899522077
NO,domicil,sclact,0.019609394764715734
NO,sclact,domicil,0.04457327714206102
NO,domicil,rshpsts,0.04006703121366728
NO,rshpsts,domicil,0.05310468688821348
NO,domicil,rtrd,0.06501753167114037
NO,rtrd,domicil,0.5438415280233806
NO,domicil,rtrdp,0.005167146286737662
NO,rtrdp,domicil,0.5158473813497887
NO,domicil,stfdem,0.1062612560991254
NO,stfdem,domicil,0.05966404498248966
NO,domicil,sclmeet,0.05617653372054841
NO,sclmeet,domicil,0.7066325990621697
NO,domicil,stfeco,0.06744105524708438
NO,stfeco,domicil,0.2813510432180133
NO,domicil,stfedu,0.07766843310533042
NO,stfedu,domicil,0.013384019025945966
NO,domicil,stfhlth,0.03547018815378305
NO,stfhlth,domicil,0.793434187405511
NO,domicil,stfgov,0.000594443397481751
NO,stfgov,domicil,0.7415955108338815
NO,domicil,stflife,0.002352341071647317
NO,stflife,domicil,0.05287821172865217
NO,domicil,tporgwk,0.01839279228979727
NO,tporgwk,domicil,0.06841952485784662
NO,domicil,trstep,0.03086448216231621
NO,trstep,domicil,0.025623770956901583
NO,domicil,trstlgl,0.0018451020071184167
NO,trstlgl,domicil,0.697666274778746
NO,domicil,trstplc,0.07685928411428264
NO,trstplc,domicil,0.043603204658737064
NO,domicil,trstplt,0.00235708496968852
NO,trstplt,domicil,0.005016601565117248
NO,domicil,trstprl,0.012787028506118039
NO,trstprl,domicil,0.189751660512529
NO,domicil,trstprt,0.00025976129607784275
NO,trstprt,domicil,0.02979484153046528
NO,domicil,trstun,0.04456223491547875
NO,trstun,domicil,0.16230044270807734
NO,domicil,uemp12m,0.0007517587328887908
NO,uemp12m,domicil,0.6584595240803255
NO,domicil,uemp3m,0.007517872268517723
NO,uemp3m,domicil,0.002813379738267163
NO,domicil,uemp5yr,0.2808291534749394
NO,uemp5yr,domicil,0.19379822355336773
NO,domicil,uempla,0.06717627667153427
NO,uempla,domicil,0.5539859242932085
NO,domicil,uemplap,0.017031452547315154
NO,uemplap,domicil,0.10980333230829888
NO,domicil,uempli,0.18139868949554763
NO,uempli,domicil,0.14336799644744322
NO,domicil,uemplip,0.03863057297814546
NO,uemplip,domicil,0.5725918710270813
NO,domicil,wkdcorga,0.01561555999021611
NO,wkdcorga,domicil,0.008035023021080653
NO,domicil,wkhct,0.3976809922219728
NO,wkhct,domicil,0.5423526621261816
NO,domicil,wkhtot,0.3976809922219728
NO,wkhtot,domicil,0.5423526621261816
NO,domicil,wkhtotp,0.3976809922219728
NO,wkhtotp,domicil,0.5423526621261816
NO,domicil,wrkac6m,0.11310810589178832
NO,wrkac6m,domicil,0.2079451153684758
NO,domicil,wrkctra,0.06432628007057997
NO,wrkctra,domicil,0.19213121105914563
NO,dsbld,dsbldp,0.05489172618056728
NO,dsbldp,dsbld,0.29981435541115115
NO,dsbld,dscrdsb,0.16135679675087192
NO,dscrdsb,dsbld,0.000784270289631118
NO,dsbld,dscretn,0.7595676370710328
NO,dscretn,dsbld,0.1951493133374955
NO,dsbld,dscrgnd,0.7892489362983853
NO,dscrgnd,dsbld,0.01462877635544398
NO,dsbld,dscrgrp,0.6659792874181619
NO,dscrgrp,dsbld,0.6489506504401769
NO,dsbld,dscrlng,0.258546568228583
NO,dscrlng,dsbld,0.11983507224909133
NO,dsbld,dscrntn,0.31038662728385863
NO,dscrntn,dsbld,0.08379410692209756
NO,dsbld,dscroth,0.7178772362129988
NO,dscroth,dsbld,0.053449942481648326
NO,dsbld,dscrrce,0.7933058787806736
NO,dscrrce,dsbld,0.010471161171265472
NO,dsbld,dscrrlg,0.5435584740429492
NO,dscrrlg,dsbld,0.8461994663217434
NO,dsbld,dscrsex,0.002062827358585409
NO,dscrsex,dsbld,0.49632247849040423
NO,dsbld,dvrcdeva,0.0019682074893493805
NO,dvrcdeva,dsbld,0.04209021024307149
NO,dsbld,edctn,0.5795487316026928
NO,edctn,dsbld,0.10419628765999697
NO,dsbld,edctnp,0.4822028797343747
NO,edctnp,dsbld,0.49665189327700343
NO,dsbld,edulvlb,0.14183743248140668
NO,edulvlb,dsbld,0.5246066993880618
NO,dsbld,edulvlfb,0.08406010860483379
NO,edulvlfb,dsbld,0.36565426192788053
NO,dsbld,edulvlmb,0.051539521541032564
NO,edulvlmb,dsbld,0.360242077164742
NO,dsbld,edulvlpb,0.10469557915102669
NO,edulvlpb,dsbld,0.43698371891868065
NO,dsbld,eisced,0.07236855909782687
NO,eisced,dsbld,0.2266558207376719
NO,dsbld,eiscedf,0.06920116708520208
NO,eiscedf,dsbld,0.2897625905922587
NO,dsbld,eiscedm,0.042382901524732376
NO,eiscedm,dsbld,0.4539978586224512
NO,dsbld,eiscedp,0.04613926515756133
NO,eiscedp,dsbld,0.3353649896033464
NO,dsbld,emplrel,0.07336418535621578
NO,emplrel,dsbld,0.36642220103048195
NO,dsbld,emprelp,0.021535782587473493
NO,emprelp,dsbld,0.07208520845982445
NO,dsbld,emprf14,0.19577865174467915
NO,emprf14,dsbld,0.034401241878983156
NO,dsbld,emprm14,0.20050560512127075
NO,emprm14,dsbld,0.3829086394250844
NO,dsbld,estsz,0.6894016956213203
NO,estsz,dsbld,0.0988785706996948
NO,dsbld,facntr,0.6665786219437525
NO,facntr,dsbld,0.6482984419537098
NO,dsbld,freehms,0.06540067551565582
NO,freehms,dsbld,0.002538948026440309
NO,dsbld,happy,0.526489865905824
NO,happy,dsbld,0.04280757340391732
NO,dsbld,health,0.016252057953384972
NO,health,dsbld,0.21661560920737025
NO,dsbld,hincfel,0.8071493569642312
NO,hincfel,dsbld,0.005555164021119218
NO,dsbld,hincsrca,0.01340963153692379
NO,hincsrca,dsbld,0.15923930144909304
NO,dsbld,hinctnta,0.06839081100618229
NO,hinctnta,dsbld,0.5570534724087867
NO,dsbld,hswrk,0.7484671158554357
NO,hswrk,dsbld,0.10044478862051061
NO,dsbld,hlthhmp,0.14320890315217139
NO,hlthhmp,dsbld,0.2565915530346776
NO,dsbld,hswrkp,0.7760294152382994
NO,hswrkp,dsbld,0.1425967218561514
NO,dsbld,imbgeco,0.7180658669383767
NO,imbgeco,dsbld,0.2736610698424575
NO,dsbld,imdfetn,0.09066009714714092
NO,imdfetn,dsbld,0.9839987276348607
NO,dsbld,impcntr,0.5638339626043258
NO,impcntr,dsbld,0.6047620795542301
NO,dsbld,imsmetn,0.028716652563811812
NO,imsmetn,dsbld,0.25629096372976046
NO,dsbld,imueclt,0.0014760062348803842
NO,imueclt,dsbld,0.48738186970645847
NO,dsbld,imwbcnt,0.027082707245195778
NO,imwbcnt,dsbld,0.6177050718047564
NO,dsbld,iorgact,0.07982157818944217
NO,iorgact,dsbld,0.45418028914419367
NO,dsbld,jbspv,0.08182473754871657
NO,jbspv,dsbld,0.3306422100654712
NO,dsbld,lrscale,0.18994481835162477
NO,lrscale,dsbld,0.3569086232211072
NO,dsbld,mainact,0.20818376467147925
NO,mainact,dsbld,0.09408679274021825
NO,dsbld,lvgptnea,0.5962490017062112
NO,lvgptnea,dsbld,0.7188046108160069
NO,dsbld,maritalb,0.004094551299621567
NO,maritalb,dsbld,0.5610194983903669
NO,dsbld,marsts,0.007998248428341055
NO,marsts,dsbld,0.10987370901094665
NO,dsbld,mnactic,0.22184706346996075
NO,mnactic,dsbld,0.6926245400047193
NO,dsbld,mbtru,0.0076268002502678876
NO,mbtru,dsbld,0.08219017314772267
NO,dsbld,mnactp,0.029412759055259675
NO,mnactp,dsbld,0.05237000162352535
NO,dsbld,mocntr,0.14193738202496797
NO,mocntr,dsbld,0.2035044745810882
NO,dsbld,nacer2,0.16160975417320925
NO,nacer2,dsbld,0.9630636577600005
NO,dsbld,njbspv,0.6203501574556071
NO,njbspv,dsbld,0.4170619057342528
NO,dsbld,occf14b,0.1371825129527422
NO,occf14b,dsbld,0.8569983486208987
NO,dsbld,occm14b,0.9770226611930627
NO,occm14b,dsbld,0.4790119248970698
NO,dsbld,pdjobev,0.6179573424338725
NO,pdjobev,dsbld,0.1409441122195279
NO,dsbld,pdwrk,0.22459129613762252
NO,pdwrk,dsbld,0.9607748028101306
NO,dsbld,pdwrkp,0.00023096266247604928
NO,pdwrkp,dsbld,0.0485791791120534
NO,dsbld,polintr,0.04341187172983287
NO,polintr,dsbld,0.30627526351833906
NO,dsbld,pplfair,0.017000547697574857
NO,pplfair,dsbld,0.047108133243162875
NO,dsbld,pplhlp,0.1034774597436369
NO,pplhlp,dsbld,0.1091968450313957
NO,dsbld,rlgblg,0.07437234925966031
NO,rlgblg,dsbld,0.7747999798959191
NO,dsbld,rlgdnm,0.0634856703238317
NO,rlgdnm,dsbld,0.0023695047912709773
NO,dsbld,rlgdnno,0.021743787388850758
NO,rlgdnno,dsbld,0.04974951731633513
NO,dsbld,rshpsts,0.0852329506373591
NO,rshpsts,dsbld,0.4092447198975391
NO,dsbld,rtrdp,0.6435730265926656
NO,rtrdp,dsbld,0.11141439419971837
NO,dsbld,rtrd,0.5320439901517992
NO,rtrd,dsbld,0.643112503523585
NO,dsbld,sclact,0.1405427772289878
NO,sclact,dsbld,0.7571931495625848
NO,dsbld,sclmeet,0.03067975851682825
NO,sclmeet,dsbld,0.330127316859022
NO,dsbld,stfdem,0.028692309189430346
NO,stfdem,dsbld,0.1047325241560104
NO,dsbld,stfeco,0.4602704330815988
NO,stfeco,dsbld,0.21380002933869044
NO,dsbld,stfedu,0.5001365839175619
NO,stfedu,dsbld,0.8474634778713501
NO,dsbld,stfhlth,0.5310883564169226
NO,stfhlth,dsbld,0.3421293376194305
NO,dsbld,stfgov,0.4010672159006491
NO,stfgov,dsbld,0.08520412464028514
NO,dsbld,stflife,0.32361040929715507
NO,stflife,dsbld,0.22727167352356142
NO,dsbld,trstep,0.05943994066378163
NO,trstep,dsbld,0.06144465342283672
NO,dsbld,tporgwk,0.29640141572693374
NO,tporgwk,dsbld,0.18833794451275668
NO,dsbld,trstlgl,0.26222241835532056
NO,trstlgl,dsbld,0.1358796890618351
NO,dsbld,trstplc,0.88107919639217
NO,trstplc,dsbld,0.7676240707196346
NO,dsbld,trstplt,0.013954946829963111
NO,trstplt,dsbld,0.0876104174846627
NO,dsbld,trstprl,0.2091036113504069
NO,trstprl,dsbld,0.2664762619073845
NO,dsbld,trstprt,0.008279775957619475
NO,trstprt,dsbld,0.039349591732823645
NO,dsbld,trstun,0.455512824278463
NO,trstun,dsbld,0.20854125505755647
NO,dsbld,uemp12m,0.496672500793582
NO,uemp12m,dsbld,0.0658266804365546
NO,dsbld,uemp3m,0.25408799657809644
NO,uemp3m,dsbld,0.14159222763347076
NO,dsbld,uemp5yr,0.04643354996525973
NO,uemp5yr,dsbld,0.1331100588733955
NO,dsbld,uemplap,0.6375739916303168
NO,uemplap,dsbld,0.9917106843353924
NO,dsbld,uempla,0.33235204202002777
NO,uempla,dsbld,0.3611185820862809
NO,dsbld,uempli,0.677267724647581
NO,uempli,dsbld,0.04257130781317781
NO,dsbld,uemplip,0.543704825481786
NO,uemplip,dsbld,0.18910299982311726
NO,dsbld,wkdcorga,0.4798413087111803
NO,wkdcorga,dsbld,0.010269158153987485
NO,dsbld,wkhct,0.6203501574556071
NO,wkhct,dsbld,0.4170619057342528
NO,dsbld,wkhtot,0.6203501574556071
NO,wkhtot,dsbld,0.4170619057342528
NO,dsbld,wkhtotp,0.6203501574556071
NO,wkhtotp,dsbld,0.4170619057342528
NO,dsbld,wrkac6m,0.7104979658895157
NO,wrkac6m,dsbld,0.11348797582071758
NO,dsbld,wrkctra,0.1306661449546204
NO,wrkctra,dsbld,0.3034506287321455
NO,dsbldp,dscrdsb,0.0021483870730997683
NO,dscrdsb,dsbldp,0.31481843134081544
NO,dsbldp,dscretn,0.00022377052507668792
NO,dscretn,dsbldp,0.7045361176207682
NO,dsbldp,dscrgnd,0.026638694026002083
NO,dscrgnd,dsbldp,0.3369561901837711
NO,dsbldp,dscrgrp,0.0006286095487274056
NO,dscrgrp,dsbldp,0.8156756211272844
NO,dsbldp,dscrlng,0.00026234988728113853
NO,dscrlng,dsbldp,0.22884293756589183
NO,dsbldp,dscrntn,0.46870662352775483
NO,dscrntn,dsbldp,0.8972907423620133
NO,dsbldp,dscroth,0.04780920911360533
NO,dscroth,dsbldp,0.2150162180874445
NO,dsbldp,dscrrce,0.0007028931842373214
NO,dscrrce,dsbldp,0.3367897253269856
NO,dsbldp,dscrrlg,0.0021522628138320623
NO,dscrrlg,dsbldp,0.1545667252124619
NO,dsbldp,dscrsex,0.6316025530342972
NO,dscrsex,dsbldp,0.14457558563664274
NO,dsbldp,edctn,0.0006763221121189646
NO,edctn,dsbldp,0.048552603220041346
NO,dsbldp,edctnp,0.009110172178360819
NO,edctnp,dsbldp,0.09546030108593176
NO,dsbldp,dvrcdeva,0.6796816182940807
NO,dvrcdeva,dsbldp,0.3832857539931301
NO,dsbldp,edulvlb,0.09829198741709076
NO,edulvlb,dsbldp,0.12438758884501766
NO,dsbldp,edulvlfb,0.9117600841431774
NO,edulvlfb,dsbldp,0.8879366253413531
NO,dsbldp,edulvlmb,0.42572894651662396
NO,edulvlmb,dsbldp,0.4497099240673212
NO,dsbldp,edulvlpb,0.3985344791253295
NO,edulvlpb,dsbldp,0.4681465697772567
NO,dsbldp,eisced,0.10901290550140764
NO,eisced,dsbldp,0.10374002812590795
NO,dsbldp,eiscedf,0.004004849750729636
NO,eiscedf,dsbldp,0.006871401320781192
NO,dsbldp,eiscedm,0.5735465230635423
NO,eiscedm,dsbldp,0.4820884130689354
NO,dsbldp,eiscedp,0.02667412911475732
NO,eiscedp,dsbldp,0.0303232697565772
NO,dsbldp,emplrel,0.26645445927796485
NO,emplrel,dsbldp,0.18341487566282272
NO,dsbldp,emprelp,0.2090340219501899
NO,emprelp,dsbldp,0.2633443885497062
NO,dsbldp,emprf14,0.027287006684838848
NO,emprf14,dsbldp,0.07409950393015118
NO,dsbldp,emprm14,0.9580534934581734
NO,emprm14,dsbldp,0.04777315975584467
NO,dsbldp,estsz,0.00019461194911411236
NO,estsz,dsbldp,0.49728830280325975
NO,dsbldp,facntr,0.0006301699842989557
NO,facntr,dsbldp,0.8164950582557804
NO,dsbldp,freehms,0.32779009980075086
NO,freehms,dsbldp,0.6266274803923723
NO,dsbldp,happy,0.010857947924557396
NO,happy,dsbldp,0.6291035165613338
NO,dsbldp,health,0.8053843389965032
NO,health,dsbldp,0.5366138626745981
NO,dsbldp,hincfel,0.003978644963363605
NO,hincfel,dsbldp,0.29843465711650996
NO,dsbldp,hincsrca,0.09347336843553568
NO,hincsrca,dsbldp,0.4370437809921572
NO,dsbldp,hinctnta,0.16731534892590086
NO,hinctnta,dsbldp,0.003370606078977538
NO,dsbldp,hlthhmp,0.5313369524242927
NO,hlthhmp,dsbldp,0.14194008497554633
NO,dsbldp,hswrk,0.0003989795575856397
NO,hswrk,dsbldp,0.003787182713468987
NO,dsbldp,hswrkp,0.003827806369064214
NO,hswrkp,dsbldp,0.19854710241311707
NO,dsbldp,imbgeco,0.11982188932340855
NO,imbgeco,dsbldp,0.34651642585200537
NO,dsbldp,imsmetn,0.6246830736481264
NO,imsmetn,dsbldp,0.3229693699006466
NO,dsbldp,imueclt,0.025842219017911623
NO,imueclt,dsbldp,0.014526605034051426
NO,dsbldp,jbspv,0.3370960678345903
NO,jbspv,dsbldp,0.2795850062028158
NO,dsbldp,imdfetn,0.08776009254626731
NO,imdfetn,dsbldp,0.2250875482864697
NO,dsbldp,impcntr,0.054869605063477746
NO,impcntr,dsbldp,0.014157117157195533
NO,dsbldp,iorgact,0.15375445240278454
NO,iorgact,dsbldp,0.01529574934763628
NO,dsbldp,imwbcnt,0.2569978809886597
NO,imwbcnt,dsbldp,0.0815591029064985
NO,dsbldp,lrscale,0.3193054661017134
NO,lrscale,dsbldp,0.0035442462598971633
NO,dsbldp,lvgptnea,0.5352900979117413
NO,lvgptnea,dsbldp,0.34855622069322123
NO,dsbldp,mainact,0.09746181430559837
NO,mainact,dsbldp,0.06207030017267821
NO,dsbldp,maritalb,0.11561193860321413
NO,maritalb,dsbldp,0.007257064613029627
NO,dsbldp,marsts,0.03404550046108206
NO,marsts,dsbldp,0.0714259329904603
NO,dsbldp,mbtru,0.6525991844088677
NO,mbtru,dsbldp,0.4311762730377879
NO,dsbldp,mnactic,0.301732694531621
NO,mnactic,dsbldp,0.33973701577081
NO,dsbldp,mnactp,0.09830432380407414
NO,mnactp,dsbldp,0.07085594661035648
NO,dsbldp,mocntr,0.00263415045749097
NO,mocntr,dsbldp,0.46982233866006745
NO,dsbldp,nacer2,0.022729229212275947
NO,nacer2,dsbldp,0.00724849366542531
NO,dsbldp,njbspv,0.33350224627824676
NO,njbspv,dsbldp,0.6804394897439163
NO,dsbldp,occf14b,0.434802661527043
NO,occf14b,dsbldp,0.0039756173460835115
NO,dsbldp,occm14b,0.18002041704008814
NO,occm14b,dsbldp,0.3658573828790333
NO,dsbldp,pdjobev,0.0016331566954308422
NO,pdjobev,dsbldp,0.47884506814507505
NO,dsbldp,pdwrk,0.20459801251359788
NO,pdwrk,dsbldp,0.0023991662902861184
NO,dsbldp,pdwrkp,0.47345420136307126
NO,pdwrkp,dsbldp,0.27750656538690915
NO,dsbldp,polintr,0.23174299661760434
NO,polintr,dsbldp,0.016582172822657056
NO,dsbldp,pplhlp,0.04763814745078404
NO,pplhlp,dsbldp,0.33148928208049755
NO,dsbldp,pplfair,0.008866086987126898
NO,pplfair,dsbldp,0.0638562151089228
NO,dsbldp,rlgblg,0.5837651705340821
NO,rlgblg,dsbldp,0.01574878937232055
NO,dsbldp,rlgdnm,0.23509876442027078
NO,rlgdnm,dsbldp,0.12971004906657896
NO,dsbldp,rlgdnno,0.42046971283307316
NO,rlgdnno,dsbldp,0.0019835871361740002
NO,dsbldp,rshpsts,0.48960652033357177
NO,rshpsts,dsbldp,0.006088588366532959
NO,dsbldp,rtrdp,0.00013972503623756457
NO,rtrdp,dsbldp,0.0073868972671147105
NO,dsbldp,rtrd,0.0038348814081771657
NO,rtrd,dsbldp,0.25009473455142767
NO,dsbldp,stfdem,0.0638395316230491
NO,stfdem,dsbldp,0.052976741518531115
NO,dsbldp,sclact,0.21505812487388698
NO,sclact,dsbldp,0.06885243279656712
NO,dsbldp,sclmeet,0.03706561226866767
NO,sclmeet,dsbldp,0.09450304986214429
NO,dsbldp,stfeco,0.047653162466801985
NO,stfeco,dsbldp,0.33152419114053056
NO,dsbldp,stfedu,0.23450463522443216
NO,stfedu,dsbldp,0.0019932815219602345
NO,dsbldp,stfgov,0.0028249450680104295
NO,stfgov,dsbldp,0.0417956013919674
NO,dsbldp,stfhlth,0.0025495130551688866
NO,stfhlth,dsbldp,0.17216660037965192
NO,dsbldp,stflife,0.02766277842561426
NO,stflife,dsbldp,0.09997516719322362
NO,dsbldp,tporgwk,0.3206771490193896
NO,tporgwk,dsbldp,0.15949497639503615
NO,dsbldp,trstep,0.7344565537989239
NO,trstep,dsbldp,0.05560742489660535
NO,dsbldp,trstlgl,0.02339601633364776
NO,trstlgl,dsbldp,0.28266294400729636
NO,dsbldp,trstplc,0.04174469492304271
NO,trstplc,dsbldp,0.11746438280421952
NO,dsbldp,trstplt,0.4759430993083916
NO,trstplt,dsbldp,0.3240193803326368
NO,dsbldp,trstprl,0.11733537601563478
NO,trstprl,dsbldp,0.1580181652187858
NO,dsbldp,trstprt,0.11582327671447717
NO,trstprt,dsbldp,0.04334893314920391
NO,dsbldp,trstun,0.02644877007965309
NO,trstun,dsbldp,0.5499647390171514
NO,dsbldp,uemp12m,0.0026541036787273635
NO,uemp12m,dsbldp,0.02779271876452904
NO,dsbldp,uemp3m,0.07723834303628542
NO,uemp3m,dsbldp,0.01741623263256472
NO,dsbldp,uemp5yr,0.44655595829282513
NO,uemp5yr,dsbldp,0.4832876030374521
NO,dsbldp,uempla,0.4281298342816147
NO,uempla,dsbldp,0.3927230290156853
NO,dsbldp,uemplap,0.4451907254104378
NO,uemplap,dsbldp,0.2076225123101552
NO,dsbldp,uempli,0.16480473497825554
NO,uempli,dsbldp,0.24050301498279295
NO,dsbldp,uemplip,0.008246610351302789
NO,uemplip,dsbldp,0.06314063275666217
NO,dsbldp,wkdcorga,0.006912021317483192
NO,wkdcorga,dsbldp,0.1421942075175521
NO,dsbldp,wkhct,0.33350224627824676
NO,wkhct,dsbldp,0.6804394897439163
NO,dsbldp,wkhtot,0.33350224627824676
NO,wkhtot,dsbldp,0.6804394897439163
NO,dsbldp,wkhtotp,0.33350224627824676
NO,wkhtotp,dsbldp,0.6804394897439163
NO,dsbldp,wrkac6m,0.012608878704177857
NO,wrkac6m,dsbldp,0.7349305753582311
NO,dsbldp,wrkctra,0.31302632147833526
NO,wrkctra,dsbldp,0.09959345635184841
NO,dscrdsb,dscretn,0.12528730140217476
NO,dscretn,dscrdsb,0.0003829652084391388
NO,dscrdsb,dscrgnd,3.9990976676466605e-09
NO,dscrgnd,dscrdsb,0.595997844241834
NO,dscrdsb,dscrgrp,0.5672959840992473
NO,dscrgrp,dscrdsb,0.8426896580533266
NO,dscrdsb,dscrlng,0.5692579730110775
NO,dscrlng,dscrdsb,0.6950621640802904
NO,dscrdsb,dscrntn,0.01612587973912215
NO,dscrntn,dscrdsb,0.9051798647191033
NO,dscrdsb,dscroth,0.035368209695875195
